"","id","total_bill","tip","sex","smoker","day","time","size","bigTip","hugeTip"
"13898",13898,10.77,4.18,"Male","No","Sat","Dinner",2,"small","regular"
"13899",13899,15.53,3.4,"Male","Yes","Sat","Dinner",2,"small","regular"
"13900",13900,10.07,4.82,"Male","No","Sat","Dinner",2,"small","regular"
"13901",13901,12.6,3.1,"Male","Yes","Sat","Dinner",2,"small","regular"
"13902",13902,32.83,5.54,"Male","Yes","Sat","Dinner",2,"big","regular"
"13903",13903,35.83,8.43,"Female","No","Sat","Dinner",3,"big","huge"
"13904",13904,29.03,7.26,"Male","No","Sat","Dinner",3,"big","regular"
"13905",13905,27.18,4.21,"Female","Yes","Sat","Dinner",2,"small","regular"
"13906",13906,22.67,4.51,"Male","Yes","Sat","Dinner",2,"small","regular"
"13907",13907,17.82,3.51,"Male","No","Sat","Dinner",2,"small","regular"
"13908",13908,18.78,4.64,"Female","No","Thur","Dinner",2,"small","regular"
"13909",13909,16.99,1.49,"Female","No","Sun","Dinner",2,"small","regular"
"13910",13910,10.34,4.15,"Male","No","Sun","Dinner",3,"small","regular"
"13911",13911,21.01,5.43,"Male","No","Sun","Dinner",3,"big","regular"
"13912",13912,23.68,6.31,"Male","No","Sun","Dinner",2,"big","regular"
"13913",13913,24.59,4.52,"Female","No","Sun","Dinner",4,"small","regular"
"13914",13914,25.29,5.94,"Male","No","Sun","Dinner",4,"big","regular"
"13915",13915,8.77,2.92,"Male","No","Sun","Dinner",2,"small","regular"
"13916",13916,26.88,2.79,"Male","No","Sun","Dinner",4,"small","regular"
"13917",13917,15.04,3.44,"Male","No","Sun","Dinner",2,"small","regular"
"13918",13918,14.78,5.9,"Male","No","Sun","Dinner",2,"big","regular"
"13919",13919,10.27,4.04,"Male","No","Sun","Dinner",2,"small","regular"
"13920",13920,35.26,6.63,"Female","No","Sun","Dinner",4,"big","regular"
"13921",13921,15.42,4.31,"Male","No","Sun","Dinner",2,"small","regular"
"13922",13922,18.43,5.83,"Male","No","Sun","Dinner",4,"big","regular"
"13923",13923,14.83,5.91,"Female","No","Sun","Dinner",2,"big","regular"
"13924",13924,21.58,8.53,"Male","No","Sun","Dinner",2,"big","huge"
"13925",13925,10.33,3.91,"Female","No","Sun","Dinner",3,"small","regular"
"13926",13926,16.29,4.64,"Male","No","Sun","Dinner",3,"small","regular"
"13927",13927,16.97,6,"Female","No","Sun","Dinner",3,"big","regular"
"13928",13928,20.65,5.91,"Male","No","Sat","Dinner",3,"big","regular"
"13929",13929,17.92,6.83,"Male","No","Sat","Dinner",2,"big","regular"
"13930",13930,20.29,5.67,"Female","No","Sat","Dinner",2,"big","regular"
"13931",13931,15.77,4.11,"Female","No","Sat","Dinner",2,"small","regular"
"13932",13932,39.42,9.43,"Male","No","Sat","Dinner",4,"big","huge"
"13933",13933,19.82,6.93,"Male","No","Sat","Dinner",2,"big","regular"
"13934",13934,17.81,4.28,"Male","No","Sat","Dinner",4,"small","regular"
"13935",13935,13.37,1.97,"Male","No","Sat","Dinner",2,"small","regular"
"13936",13936,12.69,4.7,"Male","No","Sat","Dinner",2,"small","regular"
"13937",13937,21.7,6.74,"Male","No","Sat","Dinner",2,"big","regular"
"13938",13938,19.65,4.51,"Female","No","Sat","Dinner",2,"small","regular"
"13939",13939,9.55,3.72,"Male","No","Sat","Dinner",2,"small","regular"
"13940",13940,18.35,4.45,"Male","No","Sat","Dinner",4,"small","regular"
"13941",13941,15.06,5.32,"Female","No","Sat","Dinner",2,"big","regular"
"13942",13942,20.69,4.43,"Female","No","Sat","Dinner",4,"small","regular"
"13943",13943,17.78,4.94,"Male","No","Sat","Dinner",2,"big","regular"
"13944",13944,24.06,4.95,"Male","No","Sat","Dinner",3,"big","regular"
"13945",13945,16.31,5.2,"Male","No","Sat","Dinner",3,"big","regular"
"13946",13946,16.93,6.55,"Female","No","Sat","Dinner",3,"big","regular"
"13947",13947,18.69,4.73,"Male","No","Sat","Dinner",3,"small","regular"
"13948",13948,31.27,7.12,"Male","No","Sat","Dinner",3,"big","regular"
"13949",13949,16.04,3.19,"Male","No","Sat","Dinner",3,"small","regular"
"13950",13950,17.46,6.48,"Male","No","Sun","Dinner",2,"big","regular"
"13951",13951,13.94,5.45,"Male","No","Sun","Dinner",2,"big","regular"
"13952",13952,9.68,1.53,"Male","No","Sun","Dinner",2,"small","regular"
"13953",13953,30.4,8.83,"Male","No","Sun","Dinner",4,"big","huge"
"13954",13954,18.29,5.04,"Male","No","Sun","Dinner",2,"big","regular"
"13955",13955,22.23,6.4,"Male","No","Sun","Dinner",2,"big","regular"
"13956",13956,32.4,10.66,"Male","No","Sun","Dinner",4,"big","huge"
"13957",13957,28.55,2.26,"Male","No","Sun","Dinner",3,"small","regular"
"13958",13958,18.04,5.1,"Male","No","Sun","Dinner",2,"big","regular"
"13959",13959,12.54,3.92,"Male","No","Sun","Dinner",2,"small","regular"
"13960",13960,10.29,4.71,"Female","No","Sun","Dinner",2,"small","regular"
"13961",13961,34.81,6.57,"Female","No","Sun","Dinner",4,"big","regular"
"13962",13962,9.94,3.8,"Male","No","Sun","Dinner",2,"small","regular"
"13963",13963,25.56,7.87,"Male","No","Sun","Dinner",4,"big","huge"
"13964",13964,19.49,4.99,"Male","No","Sun","Dinner",2,"big","regular"
"13965",13965,38.01,4.17,"Male","Yes","Sat","Dinner",4,"small","regular"
"13966",13966,26.41,2.86,"Female","No","Sat","Dinner",2,"small","regular"
"13967",13967,11.24,4.65,"Male","Yes","Sat","Dinner",2,"small","regular"
"13968",13968,48.27,8.48,"Male","No","Sat","Dinner",4,"big","huge"
"13969",13969,20.29,3.53,"Male","Yes","Sat","Dinner",2,"small","regular"
"13970",13970,13.81,4.34,"Male","Yes","Sat","Dinner",2,"small","regular"
"13971",13971,11.02,4.86,"Male","Yes","Sat","Dinner",2,"small","regular"
"13972",13972,18.29,6.75,"Male","Yes","Sat","Dinner",4,"big","regular"
"13973",13973,17.59,5.56,"Male","No","Sat","Dinner",3,"big","regular"
"13974",13974,20.08,7.05,"Male","No","Sat","Dinner",3,"big","regular"
"13975",13975,16.45,5.01,"Female","No","Sat","Dinner",2,"big","regular"
"13976",13976,3.07,2.1,"Female","Yes","Sat","Dinner",1,"small","regular"
"13977",13977,20.23,4.86,"Male","No","Sat","Dinner",2,"small","regular"
"13978",13978,15.01,2.89,"Male","Yes","Sat","Dinner",2,"small","regular"
"13979",13979,12.02,4.71,"Male","No","Sat","Dinner",2,"small","regular"
"13980",13980,17.07,4.91,"Female","No","Sat","Dinner",3,"small","regular"
"13981",13981,26.86,4.03,"Female","Yes","Sat","Dinner",2,"small","regular"
"13982",13982,25.28,8.52,"Female","Yes","Sat","Dinner",2,"big","huge"
"13983",13983,14.73,5.21,"Female","No","Sat","Dinner",2,"big","regular"
"13984",13984,10.51,4.38,"Male","No","Sat","Dinner",2,"small","regular"
"13985",13985,17.92,5.17,"Male","Yes","Sat","Dinner",2,"big","regular"
"13986",13986,27.2,7.24,"Male","No","Thur","Lunch",4,"big","regular"
"13987",13987,22.76,4.53,"Male","No","Thur","Lunch",2,"small","regular"
"13988",13988,17.29,4.82,"Male","No","Thur","Lunch",2,"small","regular"
"13989",13989,19.44,6.89,"Male","Yes","Thur","Lunch",2,"big","regular"
"13990",13990,16.66,5.92,"Male","No","Thur","Lunch",2,"big","regular"
"13991",13991,10.07,3.9,"Female","No","Thur","Lunch",1,"small","regular"
"13992",13992,32.68,9.5,"Male","Yes","Thur","Lunch",2,"big","huge"
"13993",13993,15.98,3.11,"Male","No","Thur","Lunch",2,"small","regular"
"13994",13994,34.83,7.46,"Female","No","Thur","Lunch",4,"big","huge"
"13995",13995,13.03,3.08,"Male","No","Thur","Lunch",2,"small","regular"
"13996",13996,18.28,6.31,"Male","No","Thur","Lunch",2,"big","regular"
"13997",13997,24.71,8.52,"Male","No","Thur","Lunch",2,"big","huge"
"13998",13998,21.16,5.44,"Male","No","Thur","Lunch",2,"big","regular"
"13999",13999,28.97,4.78,"Male","Yes","Fri","Dinner",2,"small","regular"
"14000",14000,22.49,5.5,"Male","No","Fri","Dinner",2,"big","regular"
"14001",14001,5.75,2.93,"Female","Yes","Fri","Dinner",2,"small","regular"
"14002",14002,16.32,5.48,"Female","Yes","Fri","Dinner",2,"big","regular"
"14003",14003,22.75,4.97,"Female","No","Fri","Dinner",2,"big","regular"
"14004",14004,40.17,5.16,"Male","Yes","Fri","Dinner",4,"big","regular"
"14005",14005,27.28,6.15,"Male","Yes","Fri","Dinner",2,"big","regular"
"14006",14006,12.03,4.71,"Male","Yes","Fri","Dinner",2,"small","regular"
"14007",14007,21.01,4.51,"Male","Yes","Fri","Dinner",2,"small","regular"
"14008",14008,12.46,1.57,"Male","No","Fri","Dinner",2,"small","regular"
"14009",14009,11.35,3.75,"Female","Yes","Fri","Dinner",2,"small","regular"
"14010",14010,15.38,6.25,"Female","Yes","Fri","Dinner",2,"big","regular"
"14011",14011,44.3,3.1,"Female","Yes","Sat","Dinner",3,"small","regular"
"14012",14012,22.42,6.56,"Female","Yes","Sat","Dinner",2,"big","regular"
"14013",14013,20.92,5.13,"Female","No","Sat","Dinner",2,"big","regular"
"14014",14014,15.36,3.72,"Male","Yes","Sat","Dinner",2,"small","regular"
"14015",14015,20.49,8.06,"Male","Yes","Sat","Dinner",2,"big","huge"
"14016",14016,25.21,6.82,"Male","Yes","Sat","Dinner",2,"big","regular"
"14017",14017,18.24,3.9,"Male","No","Sat","Dinner",2,"small","regular"
"14018",14018,14.31,5.17,"Female","Yes","Sat","Dinner",2,"big","regular"
"14019",14019,14,6.09,"Male","No","Sat","Dinner",2,"big","regular"
"14020",14020,7.25,2.69,"Female","No","Sat","Dinner",1,"small","regular"
"14021",14021,38.07,4.8,"Male","No","Sun","Dinner",3,"small","regular"
"14022",14022,23.95,4.4,"Male","No","Sun","Dinner",2,"small","regular"
"14023",14023,25.71,7.4,"Female","No","Sun","Dinner",3,"big","huge"
"14024",14024,17.31,4.41,"Female","No","Sun","Dinner",2,"small","regular"
"14025",14025,29.93,6.81,"Male","No","Sun","Dinner",4,"big","regular"
"14026",14026,10.65,3.46,"Female","No","Thur","Lunch",2,"small","regular"
"14027",14027,12.43,3.04,"Female","No","Thur","Lunch",2,"small","regular"
"14028",14028,24.08,4.13,"Female","No","Thur","Lunch",4,"small","regular"
"14029",14029,11.69,3.21,"Male","No","Thur","Lunch",2,"small","regular"
"14030",14030,13.42,2.83,"Female","No","Thur","Lunch",2,"small","regular"
"14031",14031,14.26,7,"Male","No","Thur","Lunch",2,"big","regular"
"14032",14032,15.95,4.3,"Male","No","Thur","Lunch",2,"small","regular"
"14033",14033,12.48,5.94,"Female","No","Thur","Lunch",2,"big","regular"
"14034",14034,29.8,6.44,"Female","No","Thur","Lunch",6,"big","regular"
"14035",14035,8.52,3.76,"Male","No","Thur","Lunch",2,"small","regular"
"14036",14036,14.52,4.7,"Female","No","Thur","Lunch",2,"small","regular"
"14037",14037,11.38,4.31,"Female","No","Thur","Lunch",2,"small","regular"
"14038",14038,22.82,3.51,"Male","No","Thur","Lunch",3,"small","regular"
"14039",14039,19.08,2.46,"Male","No","Thur","Lunch",2,"small","regular"
"14040",14040,20.27,3.37,"Female","No","Thur","Lunch",2,"small","regular"
"14041",14041,11.17,4.94,"Female","No","Thur","Lunch",2,"big","regular"
"14042",14042,12.26,3.18,"Female","No","Thur","Lunch",2,"small","regular"
"14043",14043,18.26,5.15,"Female","No","Thur","Lunch",2,"big","regular"
"14044",14044,8.51,3.03,"Female","No","Thur","Lunch",2,"small","regular"
"14045",14045,10.33,3.96,"Female","No","Thur","Lunch",2,"small","regular"
"14046",14046,14.15,4.87,"Female","No","Thur","Lunch",2,"small","regular"
"14047",14047,16,4.48,"Male","Yes","Thur","Lunch",2,"small","regular"
"14048",14048,13.16,2.97,"Female","No","Thur","Lunch",2,"small","regular"
"14049",14049,17.47,6.73,"Female","No","Thur","Lunch",2,"big","regular"
"14050",14050,34.3,9.04,"Male","No","Thur","Lunch",6,"big","huge"
"14051",14051,41.19,6.22,"Male","No","Thur","Lunch",5,"big","regular"
"14052",14052,27.05,5.93,"Female","No","Thur","Lunch",6,"big","regular"
"14053",14053,16.43,5.73,"Female","No","Thur","Lunch",2,"big","regular"
"14054",14054,8.35,3.51,"Female","No","Thur","Lunch",2,"small","regular"
"14055",14055,18.64,2.6,"Female","No","Thur","Lunch",3,"small","regular"
"14056",14056,11.87,3.41,"Female","No","Thur","Lunch",2,"small","regular"
"14057",14057,9.78,4.28,"Male","No","Thur","Lunch",2,"small","regular"
"14058",14058,7.51,2.03,"Male","No","Thur","Lunch",2,"small","regular"
"14059",14059,14.07,4.13,"Male","No","Sun","Dinner",2,"small","regular"
"14060",14060,13.13,4.5,"Male","No","Sun","Dinner",2,"small","regular"
"14061",14061,17.26,5.31,"Male","No","Sun","Dinner",3,"big","regular"
"14062",14062,24.55,4.09,"Male","No","Sun","Dinner",4,"small","regular"
"14063",14063,19.77,2.73,"Male","No","Sun","Dinner",4,"small","regular"
"14064",14064,29.85,4.38,"Female","No","Sun","Dinner",5,"small","regular"
"14065",14065,48.17,7.8,"Male","No","Sun","Dinner",6,"big","huge"
"14066",14066,25,5.59,"Female","No","Sun","Dinner",4,"big","regular"
"14067",14067,13.39,6.09,"Female","No","Sun","Dinner",2,"big","regular"
"14068",14068,16.49,4.26,"Male","No","Sun","Dinner",4,"small","regular"
"14069",14069,21.5,6.6,"Male","No","Sun","Dinner",4,"big","regular"
"14070",14070,12.66,4.31,"Male","No","Sun","Dinner",2,"small","regular"
"14071",14071,16.21,3.18,"Female","No","Sun","Dinner",3,"small","regular"
"14072",14072,13.81,3.22,"Male","No","Sun","Dinner",2,"small","regular"
"14073",14073,17.51,6.85,"Female","Yes","Sun","Dinner",2,"big","regular"
"14074",14074,24.52,5.67,"Male","No","Sun","Dinner",3,"big","regular"
"14075",14075,20.76,4.09,"Male","No","Sun","Dinner",2,"small","regular"
"14076",14076,31.71,6.99,"Male","No","Sun","Dinner",4,"big","regular"
"14077",14077,10.59,3.32,"Female","Yes","Sat","Dinner",2,"small","regular"
"14078",14078,10.63,3.04,"Female","Yes","Sat","Dinner",2,"small","regular"
"14079",14079,50.81,14.22,"Male","Yes","Sat","Dinner",3,"big","huge"
"14080",14080,15.81,6.38,"Male","Yes","Sat","Dinner",2,"big","regular"
"14081",14081,7.25,8.09,"Male","Yes","Sun","Dinner",2,"big","huge"
"14082",14082,31.85,4.93,"Male","Yes","Sun","Dinner",2,"small","regular"
"14083",14083,16.82,4.45,"Male","Yes","Sun","Dinner",2,"small","regular"
"14084",14084,32.9,4.73,"Male","Yes","Sun","Dinner",2,"small","regular"
"14085",14085,17.89,3.9,"Male","Yes","Sun","Dinner",2,"small","regular"
"14086",14086,14.48,4.99,"Male","Yes","Sun","Dinner",2,"big","regular"
"14087",14087,9.6,5.21,"Female","Yes","Sun","Dinner",2,"big","regular"
"14088",14088,34.63,6.34,"Male","Yes","Sun","Dinner",2,"big","regular"
"14089",14089,34.65,6.33,"Male","Yes","Sun","Dinner",4,"big","regular"
"14090",14090,23.33,7.75,"Male","Yes","Sun","Dinner",2,"big","huge"
"14091",14091,45.35,5.1,"Male","Yes","Sun","Dinner",3,"big","regular"
"14092",14092,23.17,9.08,"Male","Yes","Sun","Dinner",4,"big","huge"
"14093",14093,40.55,5.86,"Male","Yes","Sun","Dinner",2,"big","regular"
"14094",14094,20.69,8.9,"Male","No","Sun","Dinner",5,"big","huge"
"14095",14095,20.9,4.88,"Female","Yes","Sun","Dinner",3,"small","regular"
"14096",14096,30.46,3.76,"Male","Yes","Sun","Dinner",5,"small","regular"
"14097",14097,18.15,3.01,"Female","Yes","Sun","Dinner",3,"small","regular"
"14098",14098,23.1,6.16,"Male","Yes","Sun","Dinner",3,"big","regular"
"14099",14099,15.69,3.5,"Male","Yes","Sun","Dinner",2,"small","regular"
"14100",14100,19.81,5.93,"Female","Yes","Thur","Lunch",2,"big","regular"
"14101",14101,28.44,5.59,"Male","Yes","Thur","Lunch",2,"big","regular"
"14102",14102,15.48,3.92,"Male","Yes","Thur","Lunch",2,"small","regular"
"14103",14103,16.58,7.4,"Male","Yes","Thur","Lunch",2,"big","huge"
"14104",14104,7.56,3.97,"Male","No","Thur","Lunch",2,"small","regular"
"14105",14105,10.34,5.74,"Male","Yes","Thur","Lunch",2,"big","regular"
"14106",14106,43.11,8.01,"Female","Yes","Thur","Lunch",4,"big","huge"
"14107",14107,13,3.62,"Female","Yes","Thur","Lunch",2,"small","regular"
"14108",14108,13.51,5,"Male","Yes","Thur","Lunch",2,"big","regular"
"14109",14109,18.71,7.39,"Male","Yes","Thur","Lunch",3,"big","huge"
"14110",14110,12.74,4.37,"Female","Yes","Thur","Lunch",2,"small","regular"
"14111",14111,13,5.19,"Female","Yes","Thur","Lunch",2,"big","regular"
"14112",14112,16.4,4.25,"Female","Yes","Thur","Lunch",2,"small","regular"
"14113",14113,20.53,7.22,"Male","Yes","Thur","Lunch",4,"big","regular"
"14114",14114,16.47,2.34,"Female","Yes","Thur","Lunch",3,"small","regular"
"14115",14115,26.59,4.2,"Male","Yes","Sat","Dinner",3,"small","regular"
"14116",14116,38.73,4.45,"Male","Yes","Sat","Dinner",4,"small","regular"
"14117",14117,24.27,4.06,"Male","Yes","Sat","Dinner",2,"small","regular"
"14118",14118,12.76,3.85,"Female","Yes","Sat","Dinner",2,"small","regular"
"14119",14119,30.06,3.66,"Male","Yes","Sat","Dinner",3,"small","regular"
"14120",14120,25.89,6.91,"Male","Yes","Sat","Dinner",4,"big","regular"
"14121",14121,48.33,11.14,"Male","No","Sat","Dinner",4,"big","huge"
"14122",14122,13.27,4.3,"Female","Yes","Sat","Dinner",2,"small","regular"
"14123",14123,28.17,10.8,"Female","Yes","Sat","Dinner",3,"big","huge"
"14124",14124,12.9,3.62,"Female","Yes","Sat","Dinner",2,"small","regular"
"14125",14125,28.15,4.25,"Male","Yes","Sat","Dinner",5,"small","regular"
"14126",14126,11.59,2.66,"Male","Yes","Sat","Dinner",2,"small","regular"
"14127",14127,7.74,3.43,"Male","Yes","Sat","Dinner",2,"small","regular"
"14128",14128,30.14,5.38,"Female","Yes","Sat","Dinner",4,"big","regular"
"14129",14129,12.16,5.05,"Male","Yes","Fri","Lunch",2,"big","regular"
"14130",14130,13.42,4.09,"Female","Yes","Fri","Lunch",2,"small","regular"
"14131",14131,8.58,4.83,"Male","Yes","Fri","Lunch",1,"small","regular"
"14132",14132,15.98,5.5,"Female","No","Fri","Lunch",3,"big","regular"
"14133",14133,13.42,3.92,"Male","Yes","Fri","Lunch",2,"small","regular"
"14134",14134,16.27,4.4,"Female","Yes","Fri","Lunch",2,"small","regular"
"14135",14135,10.09,3.93,"Female","Yes","Fri","Lunch",2,"small","regular"
"14136",14136,20.45,5.49,"Male","No","Sat","Dinner",4,"big","regular"
"14137",14137,13.28,5.16,"Male","No","Sat","Dinner",2,"big","regular"
"14138",14138,22.12,5.68,"Female","Yes","Sat","Dinner",2,"big","regular"
"14139",14139,24.01,1.88,"Male","Yes","Sat","Dinner",4,"small","regular"
"14140",14140,15.69,5.56,"Male","Yes","Sat","Dinner",3,"big","regular"
"14141",14141,11.61,4.74,"Male","No","Sat","Dinner",2,"small","regular"
"14142",14142,10.77,3.01,"Male","No","Sat","Dinner",2,"small","regular"
"14143",14143,15.53,3.98,"Male","Yes","Sat","Dinner",2,"small","regular"
"14144",14144,10.07,4.42,"Male","No","Sat","Dinner",2,"small","regular"
"14145",14145,12.6,2.08,"Male","Yes","Sat","Dinner",2,"small","regular"
"14146",14146,32.83,2.44,"Male","Yes","Sat","Dinner",2,"small","regular"
"14147",14147,35.83,8.13,"Female","No","Sat","Dinner",3,"big","huge"
"14148",14148,29.03,7.93,"Male","No","Sat","Dinner",3,"big","huge"
"14149",14149,27.18,4.53,"Female","Yes","Sat","Dinner",2,"small","regular"
"14150",14150,22.67,2.72,"Male","Yes","Sat","Dinner",2,"small","regular"
"14151",14151,17.82,4.63,"Male","No","Sat","Dinner",2,"small","regular"
"14152",14152,18.78,5.39,"Female","No","Thur","Dinner",2,"big","regular"
"14153",14153,16.99,2.8,"Female","No","Sun","Dinner",2,"small","regular"
"14154",14154,10.34,3.94,"Male","No","Sun","Dinner",3,"small","regular"
"14155",14155,21.01,4.23,"Male","No","Sun","Dinner",3,"small","regular"
"14156",14156,23.68,6.37,"Male","No","Sun","Dinner",2,"big","regular"
"14157",14157,24.59,6.28,"Female","No","Sun","Dinner",4,"big","regular"
"14158",14158,25.29,5.44,"Male","No","Sun","Dinner",4,"big","regular"
"14159",14159,8.77,1.79,"Male","No","Sun","Dinner",2,"small","regular"
"14160",14160,26.88,6.32,"Male","No","Sun","Dinner",4,"big","regular"
"14161",14161,15.04,4.69,"Male","No","Sun","Dinner",2,"small","regular"
"14162",14162,14.78,5.34,"Male","No","Sun","Dinner",2,"big","regular"
"14163",14163,10.27,2.93,"Male","No","Sun","Dinner",2,"small","regular"
"14164",14164,35.26,5.12,"Female","No","Sun","Dinner",4,"big","regular"
"14165",14165,15.42,3.09,"Male","No","Sun","Dinner",2,"small","regular"
"14166",14166,18.43,4.53,"Male","No","Sun","Dinner",4,"small","regular"
"14167",14167,14.83,6.14,"Female","No","Sun","Dinner",2,"big","regular"
"14168",14168,21.58,6.41,"Male","No","Sun","Dinner",2,"big","regular"
"14169",14169,10.33,4.61,"Female","No","Sun","Dinner",3,"small","regular"
"14170",14170,16.29,7.57,"Male","No","Sun","Dinner",3,"big","huge"
"14171",14171,16.97,4.66,"Female","No","Sun","Dinner",3,"small","regular"
"14172",14172,20.65,2.91,"Male","No","Sat","Dinner",3,"small","regular"
"14173",14173,17.92,5.04,"Male","No","Sat","Dinner",2,"big","regular"
"14174",14174,20.29,4.79,"Female","No","Sat","Dinner",2,"small","regular"
"14175",14175,15.77,4,"Female","No","Sat","Dinner",2,"small","regular"
"14176",14176,39.42,9.18,"Male","No","Sat","Dinner",4,"big","huge"
"14177",14177,19.82,5.61,"Male","No","Sat","Dinner",2,"big","regular"
"14178",14178,17.81,4.53,"Male","No","Sat","Dinner",4,"small","regular"
"14179",14179,13.37,4.49,"Male","No","Sat","Dinner",2,"small","regular"
"14180",14180,12.69,3.97,"Male","No","Sat","Dinner",2,"small","regular"
"14181",14181,21.7,8.26,"Male","No","Sat","Dinner",2,"big","huge"
"14182",14182,19.65,6.38,"Female","No","Sat","Dinner",2,"big","regular"
"14183",14183,9.55,2.64,"Male","No","Sat","Dinner",2,"small","regular"
"14184",14184,18.35,4.43,"Male","No","Sat","Dinner",4,"small","regular"
"14185",14185,15.06,5.26,"Female","No","Sat","Dinner",2,"big","regular"
"14186",14186,20.69,4.77,"Female","No","Sat","Dinner",4,"small","regular"
"14187",14187,17.78,4.91,"Male","No","Sat","Dinner",2,"small","regular"
"14188",14188,24.06,5.68,"Male","No","Sat","Dinner",3,"big","regular"
"14189",14189,16.31,4.45,"Male","No","Sat","Dinner",3,"small","regular"
"14190",14190,16.93,5.85,"Female","No","Sat","Dinner",3,"big","regular"
"14191",14191,18.69,6.05,"Male","No","Sat","Dinner",3,"big","regular"
"14192",14192,31.27,7.48,"Male","No","Sat","Dinner",3,"big","huge"
"14193",14193,16.04,4.57,"Male","No","Sat","Dinner",3,"small","regular"
"14194",14194,17.46,6.1,"Male","No","Sun","Dinner",2,"big","regular"
"14195",14195,13.94,2.71,"Male","No","Sun","Dinner",2,"small","regular"
"14196",14196,9.68,2.13,"Male","No","Sun","Dinner",2,"small","regular"
"14197",14197,30.4,7.84,"Male","No","Sun","Dinner",4,"big","huge"
"14198",14198,18.29,5.66,"Male","No","Sun","Dinner",2,"big","regular"
"14199",14199,22.23,7.23,"Male","No","Sun","Dinner",2,"big","regular"
"14200",14200,32.4,7.39,"Male","No","Sun","Dinner",4,"big","huge"
"14201",14201,28.55,0.85,"Male","No","Sun","Dinner",3,"small","regular"
"14202",14202,18.04,4.85,"Male","No","Sun","Dinner",2,"small","regular"
"14203",14203,12.54,5.46,"Male","No","Sun","Dinner",2,"big","regular"
"14204",14204,10.29,5.15,"Female","No","Sun","Dinner",2,"big","regular"
"14205",14205,34.81,9.37,"Female","No","Sun","Dinner",4,"big","huge"
"14206",14206,9.94,3.04,"Male","No","Sun","Dinner",2,"small","regular"
"14207",14207,25.56,6.07,"Male","No","Sun","Dinner",4,"big","regular"
"14208",14208,19.49,6.36,"Male","No","Sun","Dinner",2,"big","regular"
"14209",14209,38.01,5.44,"Male","Yes","Sat","Dinner",4,"big","regular"
"14210",14210,26.41,3.02,"Female","No","Sat","Dinner",2,"small","regular"
"14211",14211,11.24,2.77,"Male","Yes","Sat","Dinner",2,"small","regular"
"14212",14212,48.27,9.3,"Male","No","Sat","Dinner",4,"big","huge"
"14213",14213,20.29,2.67,"Male","Yes","Sat","Dinner",2,"small","regular"
"14214",14214,13.81,3.8,"Male","Yes","Sat","Dinner",2,"small","regular"
"14215",14215,11.02,5.09,"Male","Yes","Sat","Dinner",2,"big","regular"
"14216",14216,18.29,4.81,"Male","Yes","Sat","Dinner",4,"small","regular"
"14217",14217,17.59,5.45,"Male","No","Sat","Dinner",3,"big","regular"
"14218",14218,20.08,4.6,"Male","No","Sat","Dinner",3,"small","regular"
"14219",14219,16.45,4.91,"Female","No","Sat","Dinner",2,"small","regular"
"14220",14220,3.07,3.83,"Female","Yes","Sat","Dinner",1,"small","regular"
"14221",14221,20.23,4.36,"Male","No","Sat","Dinner",2,"small","regular"
"14222",14222,15.01,4.3,"Male","Yes","Sat","Dinner",2,"small","regular"
"14223",14223,12.02,5.41,"Male","No","Sat","Dinner",2,"big","regular"
"14224",14224,17.07,3,"Female","No","Sat","Dinner",3,"small","regular"
"14225",14225,26.86,5.97,"Female","Yes","Sat","Dinner",2,"big","regular"
"14226",14226,25.28,6.63,"Female","Yes","Sat","Dinner",2,"big","regular"
"14227",14227,14.73,5.55,"Female","No","Sat","Dinner",2,"big","regular"
"14228",14228,10.51,3.86,"Male","No","Sat","Dinner",2,"small","regular"
"14229",14229,17.92,4.9,"Male","Yes","Sat","Dinner",2,"small","regular"
"14230",14230,27.2,5.89,"Male","No","Thur","Lunch",4,"big","regular"
"14231",14231,22.76,4.14,"Male","No","Thur","Lunch",2,"small","regular"
"14232",14232,17.29,4.62,"Male","No","Thur","Lunch",2,"small","regular"
"14233",14233,19.44,4.3,"Male","Yes","Thur","Lunch",2,"small","regular"
"14234",14234,16.66,4.78,"Male","No","Thur","Lunch",2,"small","regular"
"14235",14235,10.07,3.82,"Female","No","Thur","Lunch",1,"small","regular"
"14236",14236,32.68,5.42,"Male","Yes","Thur","Lunch",2,"big","regular"
"14237",14237,15.98,5.05,"Male","No","Thur","Lunch",2,"big","regular"
"14238",14238,34.83,7.51,"Female","No","Thur","Lunch",4,"big","huge"
"14239",14239,13.03,5.51,"Male","No","Thur","Lunch",2,"big","regular"
"14240",14240,18.28,6.05,"Male","No","Thur","Lunch",2,"big","regular"
"14241",14241,24.71,7.62,"Male","No","Thur","Lunch",2,"big","huge"
"14242",14242,21.16,5.12,"Male","No","Thur","Lunch",2,"big","regular"
"14243",14243,28.97,5.45,"Male","Yes","Fri","Dinner",2,"big","regular"
"14244",14244,22.49,5.79,"Male","No","Fri","Dinner",2,"big","regular"
"14245",14245,5.75,4.79,"Female","Yes","Fri","Dinner",2,"small","regular"
"14246",14246,16.32,5.65,"Female","Yes","Fri","Dinner",2,"big","regular"
"14247",14247,22.75,5.75,"Female","No","Fri","Dinner",2,"big","regular"
"14248",14248,40.17,5.99,"Male","Yes","Fri","Dinner",4,"big","regular"
"14249",14249,27.28,4.66,"Male","Yes","Fri","Dinner",2,"small","regular"
