time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-05-26T15:55:23.520Z,11.9043,-87.7243,59.52,4.3,mb,,179,1.038,0.48,us,usb000r4dj,2014-05-26T23:59:24.438Z,"87km SW of Corinto, Nicaragua",earthquake
2014-05-26T15:52:40.000Z,65.8429,-156.2826,10,1.8,ml,,,,0.87,ak,ak11273634,2014-05-26T21:00:09.034Z,"121km SSE of Kobuk, Alaska",earthquake
2014-05-26T15:50:28.000Z,64.883,-148.7618,20,0.7,ml,,,,,ak,ak11273633,2014-05-26T16:00:14.472Z,"35km W of Ester, Alaska",earthquake
2014-05-26T15:47:21.370Z,37.5292,-117.3572,2.49,1.86,ml,28,80.31,0.608,,nn,nn00447425,2014-05-26T15:52:17.000Z,"22km SSW of Goldfield, Nevada",earthquake
2014-05-26T15:33:16.800Z,40.3113,-124.0058,26.9,3.3,Ml,24,50.4,0.12576414,0.09,nc,nc72227501,2014-05-26T18:38:08.561Z,"22km SSE of Rio Dell, California",earthquake
2014-05-26T15:28:08.930Z,38.7598343,-122.7200012,2.33,1.02,md,15,76,0.01358,0.03,nc,nc72227496,2014-05-26T18:10:03.409Z,"3km ESE of The Geysers, California",earthquake
2014-05-26T15:24:57.990Z,18.8583,-101.3537,94.04,4.5,mb,,125,0.793,0.6,us,usb000r4cx,2014-05-26T19:14:17.860Z,"29km SW of Caracuaro, Mexico",earthquake
2014-05-26T15:19:24.100Z,33.5772,-116.735,5.8,1,Ml,20,93.6,0.00898315,0.29,ci,ci15505641,2014-05-26T15:21:45.163Z,"6km WNW of Anza, California",earthquake
2014-05-26T15:17:19.000Z,63.0018,-152.1497,0.2,1.7,ml,,,,1.12,ak,ak11273623,2014-05-26T15:45:42.393Z,"129km NW of Talkeetna, Alaska",earthquake
2014-05-26T15:17:11.000Z,62.7028,-150.4497,34.9,0.9,ml,,,,0.56,ak,ak11273621,2014-05-26T15:45:41.231Z,"45km NNW of Talkeetna, Alaska",earthquake
2014-05-26T15:14:01.000Z,61.6801,-149.7969,29.3,1.4,ml,,,,0.58,ak,ak11273615,2014-05-26T15:30:36.559Z,"5km NNE of Houston, Alaska",earthquake
2014-05-26T15:13:32.100Z,38.7957,-122.7585,2.3,0.5,Md,10,75.6,0.01796631,0.01,nc,nc72227491,2014-05-26T15:29:07.677Z,"2km N of The Geysers, California",earthquake
2014-05-26T15:01:32.310Z,18.9402,145.5327,209.13,4.6,mb,,75,5.358,0.61,us,usb000r4cm,2014-05-26T23:04:02.086Z,"23km NW of Agrihan, Northern Mariana Islands",earthquake
2014-05-26T15:00:39.000Z,63.1765,-150.3847,115.4,0.8,ml,,,,0.17,ak,ak11273828,2014-05-26T19:57:03.823Z,"75km WSW of Cantwell, Alaska",earthquake
2014-05-26T14:24:21.100Z,38.8118,-122.8248,2.6,0.4,Md,9,86.4,0.00898315,0.02,nc,nc72227471,2014-05-26T17:10:08.151Z,"7km WNW of The Geysers, California",earthquake
2014-05-26T14:03:23.700Z,38.76,-122.712,3,0.6,Md,10,82.8,0.00898315,0.02,nc,nc72227461,2014-05-26T16:12:07.902Z,"4km ESE of The Geysers, California",earthquake
2014-05-26T14:02:10.000Z,63.4525,-151.2909,4.2,0.2,ml,,,,0.78,ak,ak11273611,2014-05-26T20:43:47.111Z,"117km W of Cantwell, Alaska",earthquake
2014-05-26T13:52:44.170Z,38.7606659,-122.7176666,2.37,2.41,md,37,35,0.01259,0.07,nc,nc72227451,2014-05-26T21:55:19.578Z,"3km ESE of The Geysers, California",earthquake
2014-05-26T13:48:32.000Z,64.7429,-149.7151,9.8,2,ml,,,,0.68,ak,ak11273602,2014-05-26T14:00:46.967Z,"34km WNW of North Nenana, Alaska",earthquake
2014-05-26T13:48:21.000Z,52.1189,-177.975,255.4,3.1,ml,,,,0.63,ak,ak11273609,2014-05-26T21:50:48.463Z,"28km NNE of Tanaga Volcano, Alaska",earthquake
2014-05-26T13:26:37.000Z,63.0894,-150.3796,100,1,ml,,,,0.5,ak,ak11273578,2014-05-26T13:46:26.926Z,"79km WSW of Cantwell, Alaska",earthquake
2014-05-26T13:23:18.200Z,36.5958,-121.0967,6.8,1.4,Md,15,64.8,0.04491576,0.13,nc,nc72227446,2014-05-26T14:44:12.438Z,"27km NE of Soledad, California",earthquake
2014-05-26T13:23:15.000Z,62.0199,-150.6039,46,1.2,ml,,,,0.43,ak,ak11273576,2014-05-26T13:46:25.739Z,"42km NW of Willow, Alaska",earthquake
2014-05-26T13:14:08.000Z,57.7652,-154.9674,67.9,2.2,ml,,,,0.6,ak,ak11273571,2014-05-26T21:16:43.699Z,"64km WNW of Larsen Bay, Alaska",earthquake
2014-05-26T13:04:43.000Z,63.8398,-149.2069,11.9,1,ml,,,,0.26,ak,ak11273568,2014-05-26T13:19:25.860Z,"11km W of Healy, Alaska",earthquake
2014-05-26T12:56:43.090Z,38.8266678,-122.7806702,0.58,0.9,md,7,160,0.009221,0.06,nc,nc72227436,2014-05-26T14:15:07.258Z,"5km W of Cobb, California",earthquake
2014-05-26T12:50:33.000Z,46.4572,-122.2667,10,0.4,Md,,147.6,0.04491576,0.18,uw,uw60784502,2014-05-27T04:30:33.833Z,"11km S of Morton, Washington",earthquake
2014-05-26T12:35:11.000Z,59.8701,-152.731,77.3,1.9,ml,,,,0.68,ak,ak11273560,2014-05-26T12:51:56.267Z,"51km WNW of Anchor Point, Alaska",earthquake
2014-05-26T12:34:04.000Z,64.6884,-146.9125,14.5,1.2,ml,,,,0.72,ak,ak11273559,2014-05-26T12:51:53.942Z,"7km ENE of Eielson Air Force Base, Alaska",earthquake
2014-05-26T12:23:00.610Z,2.5551,95.8833,31.69,4.7,mb,,98,2.098,0.69,us,usb000r48s,2014-05-26T20:25:26.794Z,"55km W of Sinabang, Indonesia",earthquake
2014-05-26T12:16:07.520Z,32.1101685,-115.7403336,0.6,2.91,ml,15,191,0.2053,0.43,ci,ci15505617,2014-05-26T20:18:42.270Z,"54km SSW of Progreso, Mexico",earthquake
2014-05-26T12:06:35.000Z,63.5112,-147.3217,13.4,1.1,ml,,,,1.03,ak,ak11273534,2014-05-26T12:25:37.890Z,"82km E of Cantwell, Alaska",earthquake
2014-05-26T11:47:29.000Z,53.5918,-164.4515,47.1,2.1,ml,13,287.999976960002,,0.39,ak,ak11273824,2014-05-26T19:51:54.875Z,"105km SE of Akutan, Alaska",earthquake
2014-05-26T11:39:04.900Z,38.821,-122.7958,3.1,1.8,Md,34,46.8,0.00898315,0.03,nc,nc72227421,2014-05-26T12:47:06.876Z,"5km NW of The Geysers, California",earthquake
2014-05-26T11:17:48.500Z,36.809,-121.5282,4.2,1.6,Md,28,61.2,0.03593261,0.08,nc,nc72227416,2014-05-26T12:18:06.755Z,"4km SSE of San Juan Bautista, California",earthquake
2014-05-26T11:15:42.400Z,38.8213,-122.7968,3.2,1,Md,17,61.2,0.00898315,0.02,nc,nc72227411,2014-05-26T11:49:06.637Z,"6km W of Cobb, California",earthquake
2014-05-26T11:15:24.000Z,61.1234,-147.1556,0,1.8,ml,,,,0.89,ak,ak11273526,2014-05-26T11:34:18.053Z,"43km W of Valdez, Alaska",earthquake
2014-05-26T11:14:48.500Z,47.8628,-123.137,5,0.6,Md,,295.2,0.16169675,0.38,uw,uw60784467,2014-05-27T04:32:35.058Z,"24km S of Sequim, Washington",earthquake
2014-05-26T11:03:36.000Z,63.4275,-151.2632,0,1.1,ml,,,,0.91,ak,ak11273524,2014-05-26T11:20:23.187Z,"115km W of Cantwell, Alaska",earthquake
2014-05-26T10:44:56.000Z,59.979,-153.2277,131.4,1.9,ml,,,,0.29,ak,ak11273519,2014-05-26T20:30:09.720Z,"62km SSW of Redoubt Volcano, Alaska",earthquake
2014-05-26T10:35:01.000Z,61.8045,-148.4089,18.6,0.4,ml,,,,0.41,ak,ak11273518,2014-05-26T10:53:12.569Z,"23km E of Sutton-Alpine, Alaska",earthquake
2014-05-26T10:07:31.450Z,35.4888333,-118.3038333,7.67,1.02,ml,11,116,0.1416,0.21,ci,ci15505585,2014-05-26T10:11:06.270Z,"19km S of Weldon, California",earthquake
2014-05-26T10:05:16.000Z,63.3907,-151.2119,0,1.5,ml,,,,0.7,ak,ak11273513,2014-05-26T10:27:52.502Z,"113km W of Cantwell, Alaska",earthquake
2014-05-26T10:02:50.000Z,63.2732,-151.2928,13,1,ml,,,,0.12,ak,ak11273512,2014-05-26T10:17:34.474Z,"118km W of Cantwell, Alaska",earthquake
2014-05-26T09:55:16.710Z,38.4493,-118.3313,7.68,1.07,ml,7,161.4,0.023,,nn,nn00447413,2014-05-26T09:58:04.000Z,"26km ESE of Hawthorne, Nevada",earthquake
2014-05-26T09:46:31.310Z,-7.1084,155.6158,77.76,4.8,mb,,84,4.494,0.49,us,usb000r45g,2014-05-26T17:49:04.648Z,"88km S of Panguna, Papua New Guinea",earthquake
2014-05-26T09:45:20.000Z,60.8517,-150.8449,26.4,1.6,ml,,,,1.01,ak,ak11273501,2014-05-26T10:03:25.959Z,"30km NE of Nikiski, Alaska",earthquake
2014-05-26T09:37:02.300Z,47.3315,-122.6163,5,0.6,Md,,162,0.24254513,0.3,uw,uw60054608,2014-05-27T04:40:01.866Z,"2km W of Gig Harbor, Washington",earthquake
2014-05-26T09:33:53.100Z,19.1627,-66.0469,11,3.2,Md,32,219.6,0.76805957,0.27,pr,pr14146010,2014-05-26T17:36:30.757Z,"77km N of San Juan, Puerto Rico",earthquake
2014-05-26T09:32:51.990Z,35.4811667,-118.3055,1.52,1.51,ml,24,81,0.1457,0.27,ci,ci15505577,2014-05-26T09:36:43.870Z,"20km S of Weldon, California",earthquake
2014-05-26T09:31:51.000Z,63.2741,-149.364,89.4,0.9,ml,,,,0.15,ak,ak11273477,2014-05-26T20:13:22.097Z,"24km WSW of Cantwell, Alaska",earthquake
2014-05-26T09:31:39.500Z,19.0976,-66.0037,17,2.7,Md,11,259.2,0.7932124,0.55,pr,pr14146011,2014-05-26T17:34:12.844Z,"70km N of San Juan, Puerto Rico",earthquake
2014-05-26T09:28:17.000Z,47.8728,-121.6495,11.2,1.8,Ml,,57.6,0.10779783,0.13,uw,uw60784412,2014-05-27T04:11:54.749Z,"3km ENE of Gold Bar, Washington",earthquake
2014-05-26T09:26:06.000Z,59.9562,-151.9303,17,1.2,ml,,,,0.91,ak,ak11273476,2014-05-26T09:36:31.502Z,"20km NNW of Anchor Point, Alaska",earthquake
2014-05-26T09:24:57.960Z,-10.7477,166.1782,173.95,5,mb,,84,6.271,0.7,us,usb000r44f,2014-05-26T17:27:28.151Z,"37km E of Lata, Solomon Islands",earthquake
2014-05-26T09:23:11.100Z,38.7902,-122.728,2.2,0.5,Md,6,82.8,0.00898315,0.01,nc,nc72227396,2014-05-26T10:51:06.363Z,"2km ENE of The Geysers, California",earthquake
2014-05-26T09:13:00.500Z,19.1665,-66.0193,22,3.3,Ml,22,223.2,0.83902648,0.34,pr,pr14146009,2014-05-26T17:15:41.316Z,"78km N of San Juan, Puerto Rico",earthquake
2014-05-26T09:08:04.000Z,39.1292,-120.1525,34.15,0.33,ml,5,161.54,0.069,,nn,nn00447410,2014-05-26T09:09:13.000Z,"2km SSE of Sunnyside-Tahoe City, California",earthquake
2014-05-26T08:52:52.000Z,60.7745,-145.8476,24.6,1.8,ml,,,,1.17,ak,ak11273471,2014-05-26T09:12:18.230Z,"26km N of Cordova, Alaska",earthquake
2014-05-26T08:51:45.000Z,61.9664,-148.9526,42.5,1.2,ml,,,,0.75,ak,ak11273469,2014-05-26T09:12:14.853Z,"19km NNW of Sutton-Alpine, Alaska",earthquake
2014-05-26T08:41:14.060Z,36.7568,-116.046,3.55,0.1,ml,8,102.86,0.048,,nn,nn00447409,2014-05-26T08:42:52.000Z,"61km N of Pahrump, Nevada",earthquake
2014-05-26T08:35:20.000Z,60.5297,-151.6851,45.6,1.4,ml,,,,0.42,ak,ak11273466,2014-05-26T08:57:30.096Z,"23km W of Kenai, Alaska",earthquake
2014-05-26T08:26:25.000Z,52.4185,-166.9924,41.4,1.9,ml,,,,0.39,ak,ak11273465,2014-05-26T20:13:23.247Z,"139km ESE of Nikolski, Alaska",earthquake
2014-05-26T08:05:45.000Z,61.268,-141.1954,0.2,1.4,ml,,,,0.7,ak,ak11273448,2014-05-26T08:18:33.612Z,"149km NNE of Cape Yakataga, Alaska",earthquake
2014-05-26T07:42:57.500Z,33.5342,-116.6898,4.1,1.1,Ml,10,176.4,0.04491576,0.31,ci,ci15505569,2014-05-26T07:45:08.286Z,"2km SSW of Anza, California",earthquake
2014-05-26T06:58:35.200Z,33.5802,-116.6552,17.9,1,Ml,12,86.4,0.01796631,0.06,ci,ci15505553,2014-05-26T07:01:13.023Z,"3km NNE of Anza, California",earthquake
2014-05-26T06:42:47.000Z,60.0015,-151.5091,19.4,1.6,ml,,,,0.49,ak,ak11273443,2014-05-26T07:00:32.277Z,"30km NE of Anchor Point, Alaska",earthquake
2014-05-26T06:35:06.000Z,61.7197,-149.8598,28.9,1.7,ml,,,,0.59,ak,ak11273440,2014-05-26T07:00:31.103Z,"9km ESE of Willow, Alaska",earthquake
2014-05-26T06:30:19.700Z,33.5203,-116.447,10.9,1,Ml,15,129.6,0.01796631,0.14,ci,ci15505545,2014-05-26T06:33:02.884Z,"20km SW of La Quinta, California",earthquake
2014-05-26T06:17:52.700Z,38.8372,-122.8018,2.4,0.4,Md,6,118.8,0.01796631,0,nc,nc72227326,2014-05-26T08:37:05.883Z,"7km WNW of Cobb, California",earthquake
2014-05-26T06:06:58.400Z,19.1212,-66.0374,12,2.8,Md,16,255.6,0.79141577,0.25,pr,pr14146006,2014-05-26T14:09:37.968Z,"72km N of San Juan, Puerto Rico",earthquake
2014-05-26T05:53:02.000Z,62.122,-150.9382,54.2,1.2,ml,,,,0.54,ak,ak11273438,2014-05-26T06:13:16.078Z,"48km WSW of Talkeetna, Alaska",earthquake
2014-05-26T05:51:44.300Z,19.1984,-66.0231,23,2.8,Md,17,252,0.86238267,0.28,pr,pr14146005,2014-05-26T13:56:30.011Z,"81km N of San Juan, Puerto Rico",earthquake
2014-05-26T05:44:59.000Z,64.7795,-149.3006,19.2,0.9,ml,,,,0.51,ak,ak11273437,2014-05-26T06:01:09.373Z,"24km NNW of North Nenana, Alaska",earthquake
2014-05-26T05:39:23.700Z,17.8505,-67.1697,4,1.5,Md,3,327.6,0.1643917,0.05,pr,pr14146008,2014-05-26T07:42:24.878Z,"13km S of Pole Ojea, Puerto Rico",earthquake
2014-05-26T05:27:08.000Z,64.7967,-147.3493,0,1,ml,,,,0.5,ak,ak11273433,2014-05-26T05:48:12.026Z,"5km N of North Pole, Alaska",earthquake
2014-05-26T05:26:52.700Z,38.8422,-122.8265,2.3,0.2,Md,8,79.2,0.00898315,0.05,nc,nc72227296,2014-05-26T08:08:05.783Z,"9km WNW of Cobb, California",earthquake
2014-05-26T05:21:32.600Z,19.1128,-66.0365,15,3,Md,12,244.8,0.78602587,0.23,pr,pr14146004,2014-05-26T13:23:58.463Z,"71km N of San Juan, Puerto Rico",earthquake
2014-05-26T04:49:06.000Z,63.3166,-147.6633,16.7,0.7,ml,,,,0.48,ak,ak11273426,2014-05-26T05:07:59.631Z,"64km E of Cantwell, Alaska",earthquake
2014-05-26T04:43:03.630Z,38.833168,-122.7985001,2.32,0.79,md,12,84,0.008244,0.01,nc,nc72227291,2014-05-26T05:09:05.100Z,"6km W of Cobb, California",earthquake
2014-05-26T04:41:42.800Z,38.7765,-122.7555,0.9,0.9,Md,14,64.8,0.00898315,0.05,nc,nc72227286,2014-05-26T07:39:05.675Z,"0km SE of The Geysers, California",earthquake
2014-05-26T04:19:41.000Z,64.9366,-148.5065,12.1,0.8,ml,,,,1.01,ak,ak11273404,2014-05-26T04:44:10.342Z,"25km WNW of Ester, Alaska",earthquake
2014-05-26T04:14:04.320Z,-7.4842,128.361,136.47,4.9,mb,,57,2.953,1.22,us,usb000r3yy,2014-05-26T12:17:14.858Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-05-26T04:11:01.100Z,36.965,-121.5982,6.8,2.8,Md,79,28.8,0.06288207,0.13,nc,nc72227261,2014-05-26T17:50:52.665Z,"5km SSW of Gilroy, California",earthquake
2014-05-26T04:10:58.000Z,38.8402,-122.8025,2.3,1.1,Md,18,54,0.00898315,0.02,nc,nc72227266,2014-05-26T07:09:05.561Z,"7km WNW of Cobb, California",earthquake
2014-05-26T03:52:20.100Z,19.121,-66.0664,34,2.4,Md,5,313.2,0.80758544,0.1,pr,pr14146007,2014-05-26T07:41:44.673Z,"72km N of San Juan, Puerto Rico",earthquake
2014-05-26T03:49:10.000Z,60.0534,-152.6952,100,1.6,ml,,,,0.32,ak,ak11273400,2014-05-26T04:15:58.751Z,"48km S of Redoubt Volcano, Alaska",earthquake
2014-05-26T03:47:08.000Z,64.7711,-149.5052,15.3,0.9,ml,,,,1.35,ak,ak11273399,2014-05-26T04:03:20.192Z,"28km NW of North Nenana, Alaska",earthquake
2014-05-26T03:46:36.500Z,19.2229,-65.9978,24,3.2,Md,13,277.2,0.89651865,0.2,pr,pr14146002,2014-05-26T04:47:06.747Z,"84km N of San Juan, Puerto Rico",earthquake
2014-05-26T03:32:13.830Z,34.9345,-119.0198333,12.15,1.97,ml,27,87,0.06744,0.23,ci,ci15505521,2014-05-26T03:43:32.400Z,"14km NNW of Frazier Park, California",earthquake
2014-05-26T03:01:33.000Z,61.0322,-147.7968,19.5,1.1,ml,,,,0.51,ak,ak11273398,2014-05-26T03:22:36.439Z,"56km ENE of Whittier, Alaska",earthquake
2014-05-26T02:51:07.400Z,19.1011,-64.1918,33,3.1,Md,16,316.8,0.79051745,0.15,pr,pr14146001,2014-05-26T10:53:36.230Z,"88km NNE of Road Town, British Virgin Islands",earthquake
2014-05-26T02:48:17.000Z,62.5391,-150.3333,9.5,1.7,ml,,,,0.46,ak,ak11273389,2014-05-26T03:22:38.826Z,"26km NNW of Talkeetna, Alaska",earthquake
2014-05-26T02:47:38.500Z,33.345,-116.4078,12.2,1.4,Ml,20,126,0.08084838,0.15,ci,ci15505505,2014-05-26T02:49:55.438Z,"10km NNW of Borrego Springs, California",earthquake
2014-05-26T02:43:04.000Z,60.5201,-147.4335,16,1.4,ml,,,,0.59,ak,ak11273387,2014-05-26T03:07:54.376Z,"73km ESE of Whittier, Alaska",earthquake
2014-05-26T02:29:38.000Z,61.0564,-147.2155,3,1.7,ml,,,,0.48,ak,ak11273370,2014-05-26T02:53:02.976Z,"47km W of Valdez, Alaska",earthquake
2014-05-26T02:19:57.500Z,38.8192,-122.7633,2.5,0.9,Md,14,64.8,0.00898315,0.02,nc,nc72227196,2014-05-26T05:12:05.123Z,"3km W of Cobb, California",earthquake
2014-05-26T02:10:59.190Z,34.0518333,-117.2603333,17.32,1.6,ml,53,28,0.09583,0.29,ci,ci15505497,2014-05-26T02:15:27.800Z,"0km N of Loma Linda, California",earthquake
2014-05-26T01:54:50.000Z,61.7095,-149.79,33.4,1.4,ml,,,,0.51,ak,ak11273366,2014-05-26T02:10:11.963Z,"8km N of Houston, Alaska",earthquake
2014-05-26T01:45:31.500Z,17.2243,-65.897,27,2.9,Md,5,266.4,0.76356799,0.27,pr,pr14146000,2014-05-26T09:48:02.347Z,"83km SSE of Arroyo, Puerto Rico",earthquake
2014-05-26T01:45:27.900Z,38.8692,-122.8072,13,0.9,Md,12,223.2,0.01796631,0.19,nc,nc72227181,2014-05-26T02:25:04.351Z,"8km NW of Cobb, California",earthquake
2014-05-26T01:43:23.100Z,38.7983,-122.7413,1.8,1.2,Md,7,90,0.01796631,0.02,nc,nc72227176,2014-05-26T04:43:04.980Z,"2km NNE of The Geysers, California",earthquake
2014-05-26T01:36:47.000Z,59.9794,-141.7396,26,1.5,ml,,,,1.38,ak,ak11273362,2014-05-26T01:58:13.213Z,"39km ESE of Cape Yakataga, Alaska",earthquake
2014-05-26T01:36:42.000Z,61.7696,-150.8786,71.5,2.5,ml,,,,0.88,ak,ak11273355,2014-05-26T09:39:22.515Z,"44km W of Willow, Alaska",earthquake
2014-05-26T01:33:55.700Z,19.227,-155.3295,27,2.2,Ml,,162,0.06288207,0.18,hv,hv60701471,2014-05-26T09:36:22.724Z,"16km E of Pahala, Hawaii",earthquake
2014-05-26T01:31:11.870Z,35.4901667,-118.308,1.91,1.25,ml,16,66,0.1444,0.2,ci,ci15505489,2014-05-26T01:35:00.660Z,"19km S of Weldon, California",earthquake
2014-05-26T01:30:54.100Z,38.7775,-122.7547,2,0.4,Md,9,82.8,0.00898315,0.02,nc,nc72227161,2014-05-26T03:15:09.610Z,"0km E of The Geysers, California",earthquake
2014-05-26T01:24:14.790Z,37.3658,-117.1075,16.84,1.05,ml,16,159.19,0.391,,nn,nn00447405,2014-05-26T01:26:27.000Z,"39km SSE of Goldfield, Nevada",earthquake
2014-05-26T01:20:05.990Z,34.6221667,-116.6006667,6.25,2.14,ml,34,43,0.02915,0.16,ci,ci15505481,2014-05-26T01:30:40.720Z,"39km ENE of Lucerne Valley, California",earthquake
2014-05-26T01:12:54.520Z,34.0575,-116.937,10.46,1.17,ml,30,69,0.03597,0.23,ci,ci15505473,2014-05-26T01:17:00.630Z,"10km ENE of Yucaipa, California",earthquake
2014-05-26T01:01:49.690Z,40.8732,-118.6173,1.45,1.78,ml,7,289.08,0.914,,nn,nn00447402,2014-05-26T01:04:14.000Z,"72km ENE of Gerlach-Empire, Nevada",earthquake
2014-05-26T00:50:13.600Z,19.3705,-155.2875,1.9,2,ml,,57.5999953920004,0.01796631,0.15,hv,hv60701436,2014-05-26T00:55:59.000Z,"8km SW of Volcano, Hawaii",earthquake
2014-05-26T00:43:08.790Z,36.2785,69.7677,151.28,4,mb,,68,1.066,1.22,us,usb000r3ue,2014-05-26T08:45:40.967Z,"33km SSW of Farkhar, Afghanistan",earthquake
2014-05-26T00:28:51.300Z,19.4847,-155.4542,1.5,2.5,Ml,,46.8,0.04491576,0.33,hv,hv60701431,2014-05-26T08:31:26.174Z,"23km WNW of Volcano, Hawaii",earthquake
2014-05-26T00:06:12.210Z,-0.5759,-77.5147,245.69,4.2,mb,,158,6.258,0.89,us,usb000r3tk,2014-05-26T08:08:54.478Z,"45km WNW of Boca Suno, Ecuador",earthquake
2014-05-26T00:05:04.000Z,38.841,-122.8263,3.5,0.2,Md,8,129.6,0.01796631,0.06,nc,nc72227121,2014-05-26T00:49:07.469Z,"9km WNW of Cobb, California",earthquake
2014-05-26T00:02:23.100Z,47.8768,-121.6773,4.2,1.6,Md,,68.4,0.17966306,0.16,uw,uw60784072,2014-05-26T02:00:35.998Z,"2km NNE of Gold Bar, Washington",earthquake
2014-05-26T00:01:19.400Z,19.3842,-155.5112,7.4,1.8,Md,,39.6,0.05389892,0.14,hv,hv60701401,2014-05-26T00:04:37.795Z,"20km N of Pahala, Hawaii",earthquake
2014-05-25T23:52:18.000Z,60.4812,-141.4234,0.1,1,ml,,,,0.45,ak,ak11273335,2014-05-26T00:07:12.817Z,"72km NE of Cape Yakataga, Alaska",earthquake
2014-05-25T23:48:18.000Z,60.8546,-152.5449,4.1,2.1,ml,,,,0.77,ak,ak11273280,2014-05-26T00:07:15.188Z,"42km NNE of Redoubt Volcano, Alaska",earthquake
2014-05-25T23:44:44.000Z,53.9511,-165.142,70.6,2.1,ml,,,,0.27,ak,ak11273277,2014-05-26T07:47:15.389Z,"46km ESE of Akutan, Alaska",earthquake
2014-05-25T23:43:48.000Z,62.2026,-149.7086,36.8,0.8,ml,,,,0.76,ak,ak11273278,2014-05-26T03:22:35.215Z,"8km ENE of Y, Alaska",earthquake
2014-05-25T23:33:04.560Z,36.0944,-97.5375,5,2.8,mb_lg,,32,0.133,0.86,us,usb000r3s4,2014-05-26T07:35:32.424Z,"16km NNE of Crescent, Oklahoma",earthquake
2014-05-25T23:27:28.000Z,60.0507,-141.4456,0,1.5,ml,,,,1.1,ak,ak11273274,2014-05-25T23:40:20.731Z,"54km E of Cape Yakataga, Alaska",earthquake
2014-05-25T23:17:29.900Z,39.0047,-123.071,3.1,2.1,Md,18,90,0.00898315,0.05,nc,nc72227111,2014-05-25T23:52:05.120Z,"14km WSW of Lakeport, California",earthquake
2014-05-25T23:07:24.000Z,60.24,-141.5435,0,1.5,ml,,,,1,ak,ak11273265,2014-05-25T23:26:25.744Z,"52km ENE of Cape Yakataga, Alaska",earthquake
2014-05-25T23:01:31.000Z,60.1587,-141.4482,1.6,1.3,ml,,,,1.15,ak,ak11273262,2014-05-25T23:26:24.598Z,"55km E of Cape Yakataga, Alaska",earthquake
2014-05-25T22:56:53.000Z,62.9073,-148.8901,15.5,0,ml,,,,0.1,ak,ak11273258,2014-05-26T02:53:04.128Z,"54km S of Cantwell, Alaska",earthquake
2014-05-25T22:42:05.110Z,38.5556,20.5995,10,4.4,mb,,76,1.434,1.44,us,usb000r3r2,2014-05-26T02:49:19.232Z,"19km SSW of Nidri, Greece",earthquake
2014-05-25T22:41:46.000Z,59.9574,-141.8712,1.1,2,ml,,,,0.87,ak,ak11273187,2014-05-25T22:56:17.497Z,"33km ESE of Cape Yakataga, Alaska",earthquake
2014-05-25T22:41:26.000Z,60.2987,-141.5199,8,0.7,ml,,,,1.35,ak,ak11273188,2014-05-25T22:56:18.669Z,"56km ENE of Cape Yakataga, Alaska",earthquake
2014-05-25T22:36:24.460Z,13.562,-90.7997,55.73,5.1,mb,,141,1.291,1.23,us,usb000r3r1,2014-05-27T03:00:45.602Z,"40km S of Puerto San Jose, Guatemala",earthquake
2014-05-25T22:32:52.000Z,62.251,-145.8338,2.8,1.2,ml,,,,0.05,ak,ak11273181,2014-05-25T22:56:21.309Z,"21km NW of Glennallen, Alaska",earthquake
2014-05-25T22:31:36.080Z,32.9148333,-116.8153333,15.64,1.13,ml,25,42,0.03498,0.17,ci,ci15505457,2014-05-25T22:35:35.160Z,"9km NNW of Alpine, California",earthquake
2014-05-25T22:30:08.000Z,62.2613,-145.8246,1.5,1.2,ml,,,,0.37,ak,ak11273180,2014-05-25T22:56:11.091Z,"22km NW of Glennallen, Alaska",earthquake
2014-05-25T22:08:30.400Z,47.7662,-122.483,21.3,0.9,Md,,100.8,0.28746089,0.22,uw,uw60783867,2014-05-26T02:49:10.343Z,"3km ENE of Indianola, Washington",earthquake
2014-05-25T22:07:19.600Z,37.5508,-118.7335,6.4,0.9,Md,11,133.2,0.06288207,0.02,nc,nc72227091,2014-05-25T23:22:05.014Z,"23km ESE of Mammoth Lakes, California",earthquake
2014-05-25T21:44:01.000Z,63.2536,-151.9071,8,0.9,ml,,,,0.28,ak,ak11273175,2014-05-25T22:08:25.523Z,"138km NW of Talkeetna, Alaska",earthquake
2014-05-25T21:36:02.000Z,61.7917,-152.2759,63.1,1.2,ml,,,,0.7,ak,ak11273173,2014-05-25T22:56:19.886Z,"118km W of Willow, Alaska",earthquake
2014-05-25T21:31:05.000Z,50.3047,-177.2099,109.1,2.8,ml,,,,0.39,ak,ak11273171,2014-05-26T05:33:46.956Z,"171km SE of Amatignak Island, Alaska",earthquake
2014-05-25T21:22:25.100Z,17.9036,-65.8054,14,2,Md,9,230.4,0.23985018,0.2,pr,pr14145009,2014-05-25T21:53:21.523Z,"13km SE of Emajagua, Puerto Rico",earthquake
2014-05-25T21:22:01.000Z,60.1684,-141.1974,0.1,1.4,ml,,,,1,ak,ak11273119,2014-05-25T21:37:18.297Z,"69km E of Cape Yakataga, Alaska",earthquake
2014-05-25T21:18:38.800Z,38.7892,-122.7972,1.7,0.6,Md,6,133.2,0.00898315,0.02,nc,nc72227081,2014-05-25T22:15:09.763Z,"3km WNW of The Geysers, California",earthquake
